SerialNo,RespSex,Age_Banded,age_dv,Country_DV,surveyyear,bhhsize,below16,Below6,hhdinc,workstat,marstat2,bethnicity,Region_DV,Religion_DV,WIMD_2014_quintile,NIMD_2010_quintile,UrbanRuralInd,psu_dv,stratum_dv,combinedW1_4weight,countryW1_4weight,dietary,fdreac_dv,Q2_14sub_DV,Q2_14su2_DV,Q2_14su3_DV,Q2_14su4_DV,Q2_14su5_DV,Q2_14su6_DV,Q2_14su7_DV,Q2_14su8_DV,q2_14su9_DV,q2_14s10_DV,q2_14s11_DV,Q2_14s12_DV,Q2_14s13_DV,Q2_14s14_DV,Q2_14s15_DV,q2_14s16_DV,Q3_1,q3_131,Q6_4,Q11_8bDV,Q11_8bD2,Q11_8bD3,Q11_8bD4,Q11_8bD5,Q11_8bD6,Q11_8bD7,Q11_8bD8,Q11_8bD9,Q11_8b18,Q11_8b19,Q11_8b20,Q11_8b22,Q11_8b23,w3w2_Q11_8b_15,Q11_8b21,W3_Q11_8b_19,Q11_8b24,Q11_8b25,Q11_8b25v2,bpoison,Q4_27_6_Slice
208670,2,11,-1,1,2,2,2,-1,4,1,1,1,9,3,-1,-1,1,1620,533,1.279199885,-1,3,0,5,-1,-1,3,-1,3,1,4,-1,-1,-1,1,4,2,8,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,3
202823,2,9,-1,1,2,2,2,-1,4,1,1,1,9,3,-1,-1,1,1620,533,1.258128007,-1,3,0,6,-1,-1,2,-1,3,1,6,-1,-1,-1,5,3,3,6,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,4
206987,1,9,-1,1,2,4,1,-1,2,1,2,1,1,3,-1,-1,1,1845,632,1.149627403,-1,3,0,4,-1,-1,4,-1,4,1,4,-1,-1,-1,1,4,1,5,-1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,1,2
210192,2,8,-1,1,2,1,2,-1,-9,4,2,1,1,1,-1,-1,1,1845,632,0.347631666,-1,3,0,8,-1,-1,4,-1,4,1,5,-1,-1,-1,1,7,1,7,-1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,1
204872,1,11,-1,1,2,2,2,-1,3,2,1,1,2,1,-1,-1,1,1713,591,1.082541415,-1,3,0,4,-1,-1,4,-1,4,1,3,-1,-1,-1,1,4,3,6,-1,3,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-1,-1,0,0,0,1,4
210636,1,7,-1,1,2,2,2,-1,2,1,2,1,5,3,-1,-1,1,1131,621,1.820318935,-1,3,0,4,-1,-1,5,-1,5,3,3,-1,-1,-1,2,2,2,5,-1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,2
202928,2,8,-1,1,2,2,2,-1,3,1,2,1,5,1,-1,-1,1,1131,621,1.126280897,-1,3,0,6,-1,-1,3,-1,7,1,4,-1,-1,-1,1,3,1,8,-1,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,-1,-1,0,0,0,1,3
209787,1,8,-1,1,2,2,2,-1,3,1,1,1,5,3,-1,-1,1,1131,621,1.612543382,-1,3,0,4,-1,-1,3,-1,2,1,4,-1,-1,-1,1,4,4,7,-1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,2,5
208824,2,12,-1,1,2,1,2,-1,1,2,2,1,5,1,-1,-1,1,1131,621,0.558295302,-1,3,0,5,-1,-1,5,-1,3,1,3,-1,-1,-1,1,8,3,8,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,2
201203,1,10,-1,1,2,1,2,-1,2,1,2,1,5,1,-1,-1,1,1131,621,0.738945992,-1,3,0,4,-1,-1,4,-1,5,1,6,-1,-1,-1,1,8,8,8,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,4
204654,1,10,-1,1,2,2,2,-1,2,1,2,1,9,1,-1,-1,2,1481,517,1.445105957,-1,3,0,3,-1,-1,4,-1,8,1,4,-1,-1,-1,1,4,4,8,-1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,5
204168,2,12,-1,1,2,2,2,-1,-9,2,1,1,9,1,-1,-1,2,1481,517,1.366845704,-1,3,0,3,-1,-1,4,-1,3,1,4,-1,-1,-1,1,2,3,5,-1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,0,0,0,2,2
201400,2,12,-1,1,2,2,2,-1,3,2,1,1,9,1,-1,-1,2,1481,517,1.366845704,-1,3,0,3,-1,-1,4,-1,6,1,4,-1,-1,-1,1,3,1,8,-1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-1,-1,0,0,0,2,4
211265,2,8,-1,1,2,2,2,-1,4,1,2,1,7,1,-1,-1,1,1320,554,1.471842101,-1,3,0,4,-1,-1,4,-1,6,1,3,-1,-1,-1,4,1,3,5,-1,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,0,0,0,1,2
207251,1,10,-1,1,2,2,2,-1,1,3,1,2,7,1,-1,-1,1,1856,655,1.650252049,-1,3,0,7,-1,-1,3,-1,8,1,5,-1,-1,-1,1,1,1,8,-1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,5
205416,1,9,-1,1,2,5,1,-1,3,3,1,2,7,2,-1,-1,1,1856,655,1.650252049,-1,3,1,4,-1,-1,3,-1,8,1,3,-1,-1,-1,8,8,3,8,-1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,2
207278,1,12,-1,1,2,2,2,-1,2,2,1,1,6,1,-1,-1,1,1391,667,1.095147016,-1,3,0,2,-1,-1,4,-1,4,1,4,-1,-1,-1,2,2,2,8,-1,2,0,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,-1,-1,0,0,0,2,4
207866,2,12,-1,1,2,1,2,-1,1,2,2,1,6,1,-1,-1,1,1391,667,0.53902937,-1,3,0,5,-1,-1,5,-1,2,1,7,-1,-1,-1,2,2,4,5,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,2,5
210893,1,10,-1,1,2,1,2,-1,1,4,2,1,6,1,-1,-1,1,1391,667,0.609613026,-1,3,0,4,-1,-1,2,-1,3,1,3,-1,-1,-1,1,8,1,8,-1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,5
202735,1,10,-1,1,2,1,2,-1,1,4,2,1,6,3,-1,-1,1,1391,667,0.609613026,-1,1,0,8,-1,-1,8,-1,8,1,4,-1,-1,-1,4,3,1,8,-1,1,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,-1,0,0,0,1,5
207532,2,8,-1,1,2,1,2,-1,2,1,2,1,5,3,-1,-1,1,1153,648,0.563140449,-1,3,0,3,-1,-1,6,-1,5,1,6,-1,-1,-1,4,4,4,6,-1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,5
202111,1,9,-1,1,2,4,1,-1,2,3,1,1,3,3,-1,-1,1,1785,624,1.270628373,-1,3,0,4,-1,-1,4,-1,3,1,4,-1,-1,-1,1,4,3,8,-1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,5
205291,2,11,-1,1,2,1,2,-1,3,1,2,1,3,1,-1,-1,1,1785,624,0.525733515,-1,3,0,3,-1,-1,4,-1,3,1,4,-1,-1,-1,3,3,3,7,-1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,5
205665,2,11,-1,1,2,2,2,-1,-9,2,1,1,6,1,-1,-1,1,1584,689,0.800662592,-1,3,0,5,-1,-1,4,-1,4,1,2,-1,-1,-1,1,1,1,7,-1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-1,-1,0,0,0,1,5
211261,2,12,-1,1,2,1,2,-1,-9,2,2,1,6,1,-1,-1,1,1584,689,0.53902937,-1,3,0,2,-1,-1,4,-1,7,1,4,-1,-1,-1,1,7,2,8,-1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,2,2
206624,1,5,-1,1,2,2,2,-1,3,4,2,1,6,3,-1,-1,1,1584,689,1.501720215,-1,3,0,4,-1,-1,4,-1,7,1,8,-1,-1,-1,1,8,1,7,-1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,2,4
210904,1,9,-1,1,2,4,1,-1,3,1,1,1,6,1,-1,-1,1,1584,689,1.426892153,-1,3,0,4,-1,-1,3,-1,7,1,4,-1,-1,-1,2,3,4,7,-1,1,1,2,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,-1,-1,0,0,0,2,5
200682,1,8,-1,1,2,3,1,-1,2,1,2,2,6,3,-1,-1,1,1584,689,1.330310281,-1,3,0,3,-1,-1,3,-1,3,3,3,-1,-1,-1,7,6,4,6,-1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,5
203742,2,9,-1,1,2,2,2,-1,-9,1,2,2,6,2,-1,-1,1,1584,689,0.992310902,-1,3,1,3,-1,-1,3,-1,7,1,2,-1,-1,-1,1,1,1,4,-1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-1,-1,0,0,0,2,4
205392,2,11,-1,1,2,4,2,-1,3,1,1,1,9,3,-1,-1,2,1798,533,2.558399771,-1,3,0,4,-1,-1,5,-1,6,1,4,-1,-1,-1,1,3,1,7,-1,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0,0,0,1,5
200039,2,12,-1,1,2,2,2,-1,1,2,1,1,9,1,-1,-1,2,1798,533,1.366845704,-1,3,0,7,-1,-1,4,-1,4,1,4,-1,-1,-1,3,4,1,8,-1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,4
203473,1,11,-1,1,2,2,2,-1,2,1,1,1,9,1,-1,-1,2,1798,533,1.445105957,-1,3,0,4,-1,-1,5,-1,3,1,1,-1,-1,-1,4,7,1,7,-1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,2,5
204751,2,11,-1,1,2,2,2,-1,-9,2,1,1,2,1,-1,-1,2,1649,531,0.889976113,-1,3,0,4,-1,-1,3,-1,6,1,4,-1,-1,-1,1,1,1,8,-1,1,0,4,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,-1,-1,0,0,0,2,2
210820,2,9,-1,1,2,3,1,-1,2,1,2,1,2,3,-1,-1,1,1060,628,1.103002698,-1,1,0,8,-1,-1,8,-1,8,4,3,-1,-1,-1,3,1,1,6,-1,1,0,3,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,0,2,4
209982,2,10,-1,1,2,2,2,-1,-9,4,1,1,2,1,-1,-1,1,1060,628,0.889976113,-1,3,0,3,-1,-1,4,-1,7,1,4,-1,-1,-1,1,4,3,8,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,4
209818,2,9,-1,1,2,4,1,-1,3,1,1,1,8,3,-1,-1,1,1210,703,1.047299539,-1,3,0,4,-1,-1,4,-1,4,1,4,-1,-1,-1,2,2,3,8,-1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,5
206171,2,9,-1,1,2,2,1,-1,2,1,2,1,2,1,-1,-1,1,1811,516,0.551501349,-1,3,0,5,-1,-1,3,-1,6,1,5,-1,-1,-1,1,6,1,5,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,4
207510,1,12,-1,1,2,3,2,-1,4,1,1,1,3,1,-1,-1,1,1831,724,2.003571819,-1,3,0,3,-1,-1,4,-1,6,1,4,-1,-1,-1,3,1,2,8,-1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,2,2
211129,1,6,-1,1,2,3,2,-1,-9,1,2,1,9,3,-1,-1,1,1812,502,3.342444997,-1,3,0,8,-1,-1,8,-1,8,1,4,-1,-1,-1,2,2,3,5,-1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,2,4
204930,1,12,-1,1,2,1,2,-1,1,2,2,1,9,3,-1,-1,1,1812,502,0.694255767,-1,3,0,4,-1,-1,6,-1,4,3,2,-1,-1,-1,1,7,2,7,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,4
206436,2,12,-1,1,2,1,2,-1,1,2,2,1,9,1,-1,-1,1,1812,502,0.683422852,-1,3,0,4,-1,-1,6,-1,4,1,4,-1,-1,-1,1,6,1,8,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,-8,5
202891,2,12,-1,1,2,2,2,-1,2,4,1,1,9,1,-1,-1,1,1812,502,1.366845704,-1,3,0,4,-1,-1,3,-1,6,1,4,-1,-1,-1,1,4,1,8,-1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,2,5
209619,2,8,-1,2,2,2,2,-1,2,1,2,1,10,3,-1,-1,1,1697,719,1.479432617,1.063266037,3,0,4,-1,-1,3,-1,4,1,3,-1,-1,-1,1,1,4,6,-1,2,0,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,-1,-1,0,0,0,1,4
205210,2,9,-1,2,2,2,2,-1,1,4,2,1,10,1,-1,-1,1,1697,719,1.071361342,0.769985814,3,0,8,-1,-1,4,-1,3,1,4,-1,-1,-1,1,4,1,8,-1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,1,2
206654,1,8,-1,1,2,1,2,-1,4,1,2,1,2,1,-1,-1,1,1890,628,0.865284013,-1,3,0,4,-1,-1,3,-1,3,1,4,-1,-1,-1,3,3,3,3,-1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,0,0,0,2,4
207616,1,8,-1,1,2,2,2,-1,3,1,2,1,2,1,-1,-1,1,1890,628,1.730568025,-1,3,0,2,-1,-1,4,-1,2,2,4,-1,-1,-1,2,3,3,8,-1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,-1,-1,0,0,0,1,5
201424,2,9,-1,1,2,1,2,-1,3,1,2,1,3,1,-1,-1,1,1309,557,0.517073264,-1,3,0,7,-1,-1,3,-1,3,1,2,-1,-1,-1,4,4,3,6,-1,1,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-1,-1,0,0,0,1,3
208589,2,7,-1,1,2,3,1,-1,2,4,2,1,5,1,-1,-1,1,1588,642,0.565939136,-1,3,0,8,-1,-1,4,-1,8,1,6,-1,-1,-1,1,2,3,8,-1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,-1,-1,0,0,0,2,4
204312,2,12,-1,1,2,1,2,-1,1,2,2,1,9,1,-1,-1,1,1486,623,0.683422852,-1,3,0,3,-1,-1,5,-1,4,1,3,-1,-1,-1,1,3,2,8,-1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,5
208808,2,11,-1,1,2,2,2,-1,-9,2,1,1,9,1,-1,-1,2,1486,623,1.015141554,-1,3,0,2,-1,-1,3,-1,2,1,3,-1,-1,-1,3,2,2,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,2
210042,1,11,-1,1,2,1,2,-1,2,4,2,1,9,1,-1,-1,1,1486,623,0.617394533,-1,3,0,8,-1,-1,4,-1,3,1,4,-1,-1,-1,1,1,8,8,-1,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,2,3
202913,2,11,-1,1,2,1,2,-1,2,1,2,1,9,1,-1,-1,1,1486,623,0.639599943,-1,3,0,4,-1,-1,6,-1,7,1,4,-1,-1,-1,1,4,3,8,-1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,-1,0,0,0,2,5
205283,2,10,-1,1,2,2,2,-1,-9,1,2,1,9,3,-1,-1,1,1486,623,1.279199885,-1,3,0,4,-1,-1,4,-1,4,1,1,-1,-1,-1,1,1,1,8,-1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,2
208723,2,12,-1,1,2,1,2,-1,1,2,2,1,8,1,-1,-1,1,1496,676,0.568899535,-1,3,0,3,-1,-1,5,-1,2,1,6,-1,-1,-1,1,8,1,8,-1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,0,0,0,1,4
206388,1,8,-1,1,2,2,2,-1,3,1,1,1,8,3,-1,-1,1,1496,676,1.64317195,-1,3,0,5,-1,-1,3,-1,2,3,4,-1,-1,-1,4,3,3,7,-1,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-1,-1,0,0,0,2,4
204064,2,12,-1,1,2,2,2,-1,3,2,1,1,8,1,-1,-1,1,1496,676,1.137799069,-1,3,0,3,-1,-1,4,-1,2,1,4,-1,-1,-1,1,1,1,8,-1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,5
208385,2,6,-1,1,2,4,1,-1,4,1,2,1,8,1,-1,-1,1,1496,676,2.180089854,-1,3,0,7,-1,-1,3,-1,7,1,3,-1,-1,-1,1,2,1,3,-1,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,-1,-1,0,0,0,2,4
208011,1,10,-1,1,2,2,2,-1,3,1,2,1,8,3,-1,-1,1,1314,722,1.50596299,-1,3,0,3,-1,-1,4,-1,3,1,3,-1,-1,-1,3,3,1,3,-1,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,4
202494,1,12,-1,1,2,2,2,-1,4,2,1,1,8,3,-1,-1,1,1314,722,1.155834288,-1,3,0,4,-1,-1,4,-1,3,1,3,-1,-1,-1,3,3,1,8,-1,2,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,0,0,0,1,5
211030,1,6,-1,1,2,3,2,-1,4,1,2,1,8,3,-1,-1,1,1374,651,2.782340973,-1,3,0,4,-1,-1,2,-1,3,2,3,-1,-1,-1,3,4,3,4,-1,4,0,2,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,-1,-1,0,0,0,2,4
201776,2,12,-1,1,2,1,2,-1,2,2,2,1,9,1,-1,-1,1,1028,623,0.683422852,-1,3,0,5,-1,-1,6,-1,8,8,3,-1,-1,-1,2,4,1,8,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,1,2
207631,1,11,-1,1,2,2,2,-1,2,2,1,1,9,3,-1,-1,2,1028,623,1.234789067,-1,3,0,4,-1,-1,4,-1,4,1,4,-1,-1,-1,1,4,1,8,-1,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-1,-1,0,0,0,1,4
206030,1,12,-1,1,2,2,2,-1,4,2,2,1,9,1,-1,-1,1,1028,623,1.388511534,-1,3,0,4,-1,-1,8,-1,7,1,9,-1,-1,-1,2,5,1,4,-1,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,0,0,0,1,2
206002,2,12,-1,1,2,1,2,-1,2,2,2,1,7,1,-1,-1,1,1458,530,0.729589334,-1,3,0,4,-1,-1,3,-1,7,1,6,-1,-1,-1,1,8,1,8,-1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-8,5
207229,1,10,-1,2,2,1,2,-1,3,1,2,1,10,3,-1,-1,1,1431,503,0.97064667,0.697602328,3,0,5,-1,-1,4,-1,4,2,4,-1,-1,-1,3,2,2,6,-1,1,0,2,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,-1,-1,0,0,0,2,3
200303,2,9,-1,2,2,3,1,-1,1,1,2,1,10,3,-1,-1,1,1431,503,0.675021774,0.485137152,3,0,5,-1,-1,1,-1,4,1,3,-1,-1,-1,1,1,4,7,-1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,5
204453,2,8,-1,2,2,5,1,-1,3,4,1,1,10,1,-1,-1,1,1431,503,1.174041323,0.843781765,3,0,4,-1,-1,3,-1,1,1,1,-1,-1,-1,6,4,4,8,-1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,5
210962,1,12,-1,2,2,1,2,-1,1,2,2,1,10,1,-1,-1,1,1431,503,0.744976277,0.53541335,3,0,4,-1,-1,4,-1,3,1,4,-1,-1,-1,2,3,3,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,2,4
205124,1,12,-1,1,2,3,2,-1,2,2,1,1,5,1,-1,-1,1,1022,521,1.70143447,-1,3,0,4,-1,-1,4,-1,4,3,1,-1,-1,-1,1,3,1,8,-1,3,0,4,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,-1,-1,0,0,0,2,3
202192,2,8,-1,1,2,3,1,-1,3,1,1,1,2,1,-1,-1,1,1806,716,1.208715208,-1,3,0,4,-1,-1,3,-1,1,1,4,-1,-1,-1,1,1,1,8,-1,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-1,-1,0,0,0,2,3
206679,1,9,-1,1,2,1,2,-1,-9,1,2,1,2,2,-1,-1,1,1806,716,0.67761506,-1,3,0,6,-1,-1,1,-1,4,3,1,-1,-1,-1,1,8,8,5,-1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,5
203325,2,8,-1,1,2,3,1,-1,1,1,2,1,2,3,-1,-1,1,1806,716,0.604357604,-1,3,0,4,-1,-1,4,-1,8,1,3,-1,-1,-1,8,4,5,8,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,3
204223,1,8,-1,1,2,5,1,-1,3,1,1,1,6,3,-1,-1,1,1764,560,1.556896934,-1,3,0,4,-1,-1,4,-1,4,3,4,-1,-1,-1,4,3,3,6,-1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,1,3
209696,2,10,-1,1,2,1,2,-1,-9,3,2,1,1,1,-1,-1,1,1711,513,0.317228296,-1,3,0,8,-1,-1,6,-1,1,1,5,-1,-1,-1,4,1,6,8,-1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,4
200422,2,8,-1,1,2,1,2,-1,2,1,2,1,1,3,-1,-1,1,1711,513,0.438057516,-1,3,0,5,-1,-1,5,-1,4,1,3,-1,-1,-1,1,5,3,5,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,5
203251,1,10,-1,1,2,1,2,-1,2,1,2,1,1,1,-1,-1,1,1711,513,0.459154226,-1,3,0,4,-1,-1,2,-1,4,1,4,-1,-1,-1,5,8,3,8,-1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,0,0,0,1,4
209939,2,8,-1,1,2,4,1,-1,2,4,2,1,3,1,-1,-1,1,1012,675,0.899327106,-1,3,0,4,-1,-1,3,-1,3,1,3,-1,-1,-1,1,3,3,6,-1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,0,0,0,2,4
201210,1,10,-1,1,2,3,1,-1,1,3,1,1,7,1,-1,-1,1,1590,530,1.650252049,-1,3,0,4,-1,-1,4,-1,4,1,3,-1,-1,-1,4,3,1,7,-1,1,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-1,-1,0,0,0,1,4
209442,1,12,-1,1,2,1,2,-1,4,2,2,1,7,1,-1,-1,1,1590,530,0.741154032,-1,3,0,3,-1,-1,4,-1,5,1,1,-1,-1,-1,1,8,2,8,-1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,2,2
210120,1,7,-1,1,2,4,2,-1,4,4,2,1,7,3,-1,-1,1,1590,530,4.06522951,-1,3,0,4,-1,-1,3,-1,8,1,8,-1,-1,-1,5,3,3,5,-1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,0,0,0,2,5
200586,2,9,-1,1,2,3,1,-1,3,1,1,2,7,1,-1,-1,1,1918,530,1.343116888,-1,3,0,3,-1,-1,3,-1,4,5,3,-1,-1,-1,1,4,3,8,-1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,2,2
209082,1,9,-1,1,2,5,2,-1,3,1,2,1,7,3,-1,-1,1,1918,530,4.828332893,-1,3,0,4,-1,-1,3,-1,3,3,4,-1,-1,-1,3,1,1,1,-1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0,0,2,2
201397,2,7,-1,1,2,3,2,-1,3,1,2,1,6,1,-1,-1,2,1774,660,2.065623874,-1,3,0,5,-1,-1,3,-1,4,4,4,-1,-1,-1,1,2,2,7,-1,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,-1,0,0,0,1,3
200774,1,8,-1,1,2,3,1,-1,4,1,1,1,6,3,-1,-1,1,1774,660,1.556896934,-1,3,0,3,-1,-1,3,-1,3,1,4,-1,-1,-1,1,1,1,4,-1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-1,-1,0,0,0,2,4
203290,2,10,-1,1,2,3,1,-1,3,1,1,1,3,1,-1,-1,1,1831,724,1.051467031,-1,3,0,4,-1,-1,3,-1,3,1,3,-1,-1,-1,1,3,2,8,-1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,0,1,2
209760,2,8,-1,1,2,2,2,-1,-9,4,1,2,7,2,-1,-1,1,1331,530,1.168017676,-1,3,0,4,-1,-1,3,-1,4,4,1,-1,-1,-1,1,1,1,8,-1,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,2
202213,2,5,-1,1,2,4,1,-1,-9,4,2,1,3,3,-1,-1,1,1860,578,1.708337812,-1,1,0,8,-1,-1,8,-1,8,1,3,-1,-1,-1,2,2,2,4,-1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0,2,3
202512,2,12,-1,1,2,1,2,-1,2,2,2,1,3,1,-1,-1,1,1860,578,0.561754739,-1,3,0,3,-1,-1,4,-1,7,1,4,-1,-1,-1,1,4,1,8,-1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,5
208582,1,11,-1,1,2,3,2,-1,4,1,1,1,7,1,-1,-1,1,1856,655,2.314088319,-1,3,0,4,-1,-1,4,-1,4,2,4,-1,-1,-1,4,4,1,8,-1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,-8,5
